Server, Tagname,x_bar, Timestamp, Questionable, Annotated, Substituted,,,LIT 301,Z,ABS(Z),,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.225, 21/1/2016 8:30:46 PM, False, Not Annotated, False,,,1010.118,-0.107,0.107,0.00735865,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.962, 21/1/2016 8:30:47 PM, False, Not Annotated, False,,,1010.118,0.156,0.156,0.01564155,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:30:48 PM, False, Not Annotated, False,,,1009.957,-0.321,0.321,0.066227851,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.118, 21/1/2016 8:30:49 PM, False, Not Annotated, False,,,1010.278,0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.917, 21/1/2016 8:30:50 PM, False, Not Annotated, False,,,1009.957,0.04,0.04,0.001028373,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.078, 21/1/2016 8:30:51 PM, False, Not Annotated, False,,,1010.118,0.04,0.04,0.001028373,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.118, 21/1/2016 8:30:52 PM, False, Not Annotated, False,,,1010.078,-0.04,0.04,0.001028373,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.118, 21/1/2016 8:30:53 PM, False, Not Annotated, False,,,1010.238,0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.959, 21/1/2016 8:30:54 PM, False, Not Annotated, False,,,1009.877,-0.082,0.082,0.004321737,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.271, 21/1/2016 8:30:55 PM, False, Not Annotated, False,,,1009.757,-0.514,0.514,0.169807488,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.917, 21/1/2016 8:30:56 PM, False, Not Annotated, False,,,1010.278,0.361,0.361,0.083761607,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.118, 21/1/2016 8:30:57 PM, False, Not Annotated, False,,,1009.957,-0.161,0.161,0.016660282,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.078, 21/1/2016 8:30:58 PM, False, Not Annotated, False,,,1010.238,0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.118, 21/1/2016 8:30:59 PM, False, Not Annotated, False,,,1010.078,-0.04,0.04,0.001028373,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.877, 21/1/2016 8:31:00 PM, False, Not Annotated, False,,,1010.038,0.161,0.161,0.016660282,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.757, 21/1/2016 8:31:01 PM, False, Not Annotated, False,,,1010.438,0.681,0.681,0.298074499,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:31:02 PM, False, Not Annotated, False,,,1010.278,0,0,0,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.158, 21/1/2016 8:31:03 PM, False, Not Annotated, False,,,1010.238,0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.078, 21/1/2016 8:31:04 PM, False, Not Annotated, False,,,1010.318,0.24,0.24,0.037021421,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.078, 21/1/2016 8:31:05 PM, False, Not Annotated, False,,,1010.318,0.24,0.24,0.037021421,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.917, 21/1/2016 8:31:06 PM, False, Not Annotated, False,,,1010.478,0.561,0.561,0.202281572,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.437, 21/1/2016 8:31:07 PM, False, Not Annotated, False,,,1010.478,0.041,0.041,0.001080434,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.158, 21/1/2016 8:31:08 PM, False, Not Annotated, False,,,1010.678,0.52,0.52,0.173795003,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:31:09 PM, False, Not Annotated, False,,,1010.758,0.52,0.52,0.173795003,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.316, 21/1/2016 8:31:10 PM, False, Not Annotated, False,,,1010.959,0.643,0.643,0.265737316,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.318, 21/1/2016 8:31:11 PM, False, Not Annotated, False,,,1010.758,0.44,0.44,0.124433109,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.478, 21/1/2016 8:31:12 PM, False, Not Annotated, False,,,1010.478,0,0,0,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.595, 21/1/2016 8:31:13 PM, False, Not Annotated, False,,,1010.678,0.083,0.083,0.004427788,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.67, 21/1/2016 8:31:14 PM, False, Not Annotated, False,,,1010.238,-0.432,0.432,0.119949403,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.758, 21/1/2016 8:31:15 PM, False, Not Annotated, False,,,1010.558,-0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.718, 21/1/2016 8:31:16 PM, False, Not Annotated, False,,,1010.638,-0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.759, 21/1/2016 8:31:17 PM, False, Not Annotated, False,,,1010.718,-0.041,0.041,0.001080434,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.478, 21/1/2016 8:31:18 PM, False, Not Annotated, False,,,1010.638,0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.678, 21/1/2016 8:31:19 PM, False, Not Annotated, False,,,1010.358,-0.32,0.32,0.065815859,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:31:20 PM, False, Not Annotated, False,,,1010.358,0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.678, 21/1/2016 8:31:21 PM, False, Not Annotated, False,,,1010.238,-0.44,0.44,0.124433109,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.518, 21/1/2016 8:31:22 PM, False, Not Annotated, False,,,1010.278,-0.24,0.24,0.037021421,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.839, 21/1/2016 8:31:23 PM, False, Not Annotated, False,,,1010.158,-0.681,0.681,0.298074499,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.478, 21/1/2016 8:31:24 PM, False, Not Annotated, False,,,1010.478,0,0,0,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:31:25 PM, False, Not Annotated, False,,,1010.438,0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.357, 21/1/2016 8:31:26 PM, False, Not Annotated, False,,,1010.518,0.161,0.161,0.016660282,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.24, 21/1/2016 8:31:27 PM, False, Not Annotated, False,,,1010.438,0.198,0.198,0.025197705,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:31:28 PM, False, Not Annotated, False,,,1010.358,0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.158, 21/1/2016 8:31:29 PM, False, Not Annotated, False,,,1010.318,0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.475, 21/1/2016 8:31:30 PM, False, Not Annotated, False,,,1010.638,0.163,0.163,0.017076773,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:31:31 PM, False, Not Annotated, False,,,1010.438,0,0,0,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.478, 21/1/2016 8:31:32 PM, False, Not Annotated, False,,,1010.678,0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.558, 21/1/2016 8:31:33 PM, False, Not Annotated, False,,,1010.278,-0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.337, 21/1/2016 8:31:34 PM, False, Not Annotated, False,,,1010.478,0.141,0.141,0.012778175,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:31:35 PM, False, Not Annotated, False,,,1010.158,-0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.616, 21/1/2016 8:31:36 PM, False, Not Annotated, False,,,1010.278,-0.338,0.338,0.073428389,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.433, 21/1/2016 8:31:37 PM, False, Not Annotated, False,,,1010.238,-0.195,0.195,0.024439922,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.758, 21/1/2016 8:31:38 PM, False, Not Annotated, False,,,1010.238,-0.52,0.52,0.173795003,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.277, 21/1/2016 8:31:39 PM, False, Not Annotated, False,,,1010.158,-0.119,0.119,0.009101742,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.479, 21/1/2016 8:31:40 PM, False, Not Annotated, False,,,1010.558,0.079,0.079,0.004011297,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.128, 21/1/2016 8:31:41 PM, False, Not Annotated, False,,,1010.438,0.31,0.31,0.061766641,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.279, 21/1/2016 8:31:42 PM, False, Not Annotated, False,,,1010.278,-0.001,0.001,6.43E-07,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:31:43 PM, False, Not Annotated, False,,,1010.078,-0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:31:44 PM, False, Not Annotated, False,,,1010.118,-0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.171, 21/1/2016 8:31:45 PM, False, Not Annotated, False,,,1010.038,-0.133,0.133,0.011369304,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.558, 21/1/2016 8:31:46 PM, False, Not Annotated, False,,,1010.518,-0.04,0.04,0.001028373,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:31:47 PM, False, Not Annotated, False,,,1010.438,0,0,0,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:31:48 PM, False, Not Annotated, False,,,1010.558,0.32,0.32,0.065815859,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.038, 21/1/2016 8:31:49 PM, False, Not Annotated, False,,,1010.478,0.44,0.44,0.124433109,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.163, 21/1/2016 8:31:50 PM, False, Not Annotated, False,,,1010.518,0.355,0.355,0.081000426,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.038, 21/1/2016 8:31:51 PM, False, Not Annotated, False,,,1010.438,0.4,0.4,0.10283728,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.525, 21/1/2016 8:31:52 PM, False, Not Annotated, False,,,1010.438,-0.087,0.087,0.004864846,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.433, 21/1/2016 8:31:53 PM, False, Not Annotated, False,,,1010.678,0.245,0.245,0.038580048,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.622, 21/1/2016 8:31:54 PM, False, Not Annotated, False,,,1010.678,0.056,0.056,0.002015611,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.479, 21/1/2016 8:31:55 PM, False, Not Annotated, False,,,1010.518,0.039,0.039,0.000977597,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.518, 21/1/2016 8:31:56 PM, False, Not Annotated, False,,,1010.638,0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:31:57 PM, False, Not Annotated, False,,,1010.718,0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:31:58 PM, False, Not Annotated, False,,,1010.558,0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.678, 21/1/2016 8:31:59 PM, False, Not Annotated, False,,,1010.118,-0.56,0.56,0.201561069,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.518, 21/1/2016 8:32:00 PM, False, Not Annotated, False,,,1010.438,-0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.518, 21/1/2016 8:32:01 PM, False, Not Annotated, False,,,1010.078,-0.44,0.44,0.124433109,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.638, 21/1/2016 8:32:02 PM, False, Not Annotated, False,,,1010.358,-0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.719, 21/1/2016 8:32:03 PM, False, Not Annotated, False,,,1010.118,-0.601,0.601,0.232155802,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.558, 21/1/2016 8:32:04 PM, False, Not Annotated, False,,,1010.358,-0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.119, 21/1/2016 8:32:05 PM, False, Not Annotated, False,,,1010.438,0.319,0.319,0.065405153,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.455, 21/1/2016 8:32:06 PM, False, Not Annotated, False,,,1010.558,0.103,0.103,0.006818754,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.038, 21/1/2016 8:32:07 PM, False, Not Annotated, False,,,1010.238,0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:32:08 PM, False, Not Annotated, False,,,1010.358,0,0,0,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.038, 21/1/2016 8:32:09 PM, False, Not Annotated, False,,,1010.358,0.32,0.32,0.065815859,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:32:10 PM, False, Not Annotated, False,,,1010.478,0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:32:11 PM, False, Not Annotated, False,,,1010.278,-0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.558, 21/1/2016 8:32:12 PM, False, Not Annotated, False,,,1010.358,-0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:32:13 PM, False, Not Annotated, False,,,1010.638,0.4,0.4,0.10283728,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.359, 21/1/2016 8:32:14 PM, False, Not Annotated, False,,,1010.558,0.199,0.199,0.02545287,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:32:15 PM, False, Not Annotated, False,,,1010.558,0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.478, 21/1/2016 8:32:16 PM, False, Not Annotated, False,,,1010.758,0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:32:17 PM, False, Not Annotated, False,,,1010.839,0.561,0.561,0.202281572,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:32:18 PM, False, Not Annotated, False,,,1010.718,0.36,0.36,0.083298197,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.558, 21/1/2016 8:32:19 PM, False, Not Annotated, False,,,1010.919,0.361,0.361,0.083761607,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.678, 21/1/2016 8:32:20 PM, False, Not Annotated, False,,,1010.758,0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:32:21 PM, False, Not Annotated, False,,,1010.758,0.32,0.32,0.065815859,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.777, 21/1/2016 8:32:22 PM, False, Not Annotated, False,,,1010.558,-0.219,0.219,0.030826117,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.678, 21/1/2016 8:32:23 PM, False, Not Annotated, False,,,1010.839,0.161,0.161,0.016660282,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.804, 21/1/2016 8:32:24 PM, False, Not Annotated, False,,,1010.638,-0.166,0.166,0.017711151,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.917, 21/1/2016 8:32:25 PM, False, Not Annotated, False,,,1010.438,-0.479,0.479,0.147469302,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.959, 21/1/2016 8:32:26 PM, False, Not Annotated, False,,,1010.438,-0.521,0.521,0.174464088,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.756, 21/1/2016 8:32:27 PM, False, Not Annotated, False,,,1010.278,-0.478,0.478,0.146854207,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.565, 21/1/2016 8:32:28 PM, False, Not Annotated, False,,,1010.438,-0.127,0.127,0.010366641,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.838, 21/1/2016 8:32:29 PM, False, Not Annotated, False,,,1010.518,-0.32,0.32,0.065815859,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.638, 21/1/2016 8:32:30 PM, False, Not Annotated, False,,,1010.438,-0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.478, 21/1/2016 8:32:31 PM, False, Not Annotated, False,,,1010.638,0.16,0.16,0.016453965,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.353, 21/1/2016 8:32:32 PM, False, Not Annotated, False,,,1010.678,0.325,0.325,0.067888673,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.158, 21/1/2016 8:32:33 PM, False, Not Annotated, False,,,1010.558,0.4,0.4,0.10283728,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.353, 21/1/2016 8:32:34 PM, False, Not Annotated, False,,,1010.638,0.285,0.285,0.052205988,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.515, 21/1/2016 8:32:35 PM, False, Not Annotated, False,,,1010.839,0.324,0.324,0.067471539,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.438, 21/1/2016 8:32:36 PM, False, Not Annotated, False,,,1010.358,-0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.638, 21/1/2016 8:32:37 PM, False, Not Annotated, False,,,1010.358,-0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.678, 21/1/2016 8:32:38 PM, False, Not Annotated, False,,,1010.158,-0.52,0.52,0.173795003,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.638, 21/1/2016 8:32:39 PM, False, Not Annotated, False,,,1010.358,-0.28,0.28,0.050390267,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.638, 21/1/2016 8:32:40 PM, False, Not Annotated, False,,,1010.118,-0.52,0.52,0.173795003,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.837, 21/1/2016 8:32:41 PM, False, Not Annotated, False,,,1010.118,-0.719,0.719,0.332267894,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.352, 21/1/2016 8:32:42 PM, False, Not Annotated, False,,,1010.358,0.006,0.006,2.31E-05,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:32:43 PM, False, Not Annotated, False,,,1010.238,-0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.158, 21/1/2016 8:32:44 PM, False, Not Annotated, False,,,1010.038,-0.12,0.12,0.009255355,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.375, 21/1/2016 8:32:45 PM, False, Not Annotated, False,,,1010.478,0.103,0.103,0.006818754,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:32:46 PM, False, Not Annotated, False,,,1010.358,0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:32:47 PM, False, Not Annotated, False,,,1010.518,0.24,0.24,0.037021421,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.278, 21/1/2016 8:32:48 PM, False, Not Annotated, False,,,1010.078,-0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:32:49 PM, False, Not Annotated, False,,,1010.158,-0.08,0.08,0.004113491,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.038, 21/1/2016 8:32:50 PM, False, Not Annotated, False,,,1010.278,0.24,0.24,0.037021421,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.558, 21/1/2016 8:32:51 PM, False, Not Annotated, False,,,1010.518,-0.04,0.04,0.001028373,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.358, 21/1/2016 8:32:52 PM, False, Not Annotated, False,,,1010.678,0.32,0.32,0.065815859,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.516, 21/1/2016 8:32:53 PM, False, Not Annotated, False,,,1010.518,0.002,0.002,2.57E-06,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.07, 21/1/2016 8:32:54 PM, False, Not Annotated, False,,,1010.278,0.208,0.208,0.027807201,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.144, 21/1/2016 8:32:55 PM, False, Not Annotated, False,,,1009.917,-0.227,0.227,0.033119389,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.238, 21/1/2016 8:32:56 PM, False, Not Annotated, False,,,1010.038,-0.2,0.2,0.02570932,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.393, 21/1/2016 8:32:57 PM, False, Not Annotated, False,,,1009.757,-0.636,0.636,0.259982928,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.398, 21/1/2016 8:32:58 PM, False, Not Annotated, False,,,1009.477,-0.921,0.921,0.545192483,,,,,,,,
D8CF2232, ERROR_P1_Ls,1010.095, 21/1/2016 8:32:59 PM, False, Not Annotated, False,,,1009.076,-1.019,1.019,0.667388881,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.47, 21/1/2016 8:33:00 PM, False, Not Annotated, False,,,1009.156,-0.314,0.314,0.063370903,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.255, 21/1/2016 8:33:01 PM, False, Not Annotated, False,,,1008.676,-0.579,0.579,0.215470454,,,,,,,,
D8CF2232, ERROR_P1_Ls,1009.092, 21/1/2016 8:33:02 PM, False, Not Annotated, False,,,1008.475,-0.617,0.617,0.244681383,,,,,,,,
D8CF2232, ERROR_P1_Ls,1008.737, 21/1/2016 8:33:03 PM, False, Not Annotated, False,,,1007.674,-1.063,1.063,0.726268365,,,,,,,,
D8CF2232, ERROR_P1_Ls,1008.412, 21/1/2016 8:33:04 PM, False, Not Annotated, False,,,1007.554,-0.858,0.858,0.473156896,,,,,,,,
D8CF2232, ERROR_P1_Ls,1007.986, 21/1/2016 8:33:05 PM, False, Not Annotated, False,,,1006.873,-1.113,1.113,0.796197716,,,,,,,,
D8CF2232, ERROR_P1_Ls,1008.051, 21/1/2016 8:33:06 PM, False, Not Annotated, False,,,1006.833,-1.218,1.218,0.953509831,,,,,,,,
D8CF2232, ERROR_P1_Ls,1007.561, 21/1/2016 8:33:07 PM, False, Not Annotated, False,,,1006.313,-1.248,1.248,1.001059218,,,,,,,,
D8CF2232, ERROR_P1_Ls,1007.359, 21/1/2016 8:33:08 PM, False, Not Annotated, False,,,1005.832,-1.527,1.527,1.498679175,,,,,,,,
D8CF2232, ERROR_P1_Ls,1006.56, 21/1/2016 8:33:09 PM, False, Not Annotated, False,,,1005.511,-1.049,1.049,0.707264036,,,,,,,,
D8CF2232, ERROR_P1_Ls,1006.559, 21/1/2016 8:33:10 PM, False, Not Annotated, False,,,1004.55,-2.009,2.009,2.594122449,,,,,,,,
D8CF2232, ERROR_P1_Ls,1005.759, 21/1/2016 8:33:11 PM, False, Not Annotated, False,,,1004.47,-1.289,1.289,1.067914377,,,,,,,,
D8CF2232, ERROR_P1_Ls,1005.676, 21/1/2016 8:33:12 PM, False, Not Annotated, False,,,1004.07,-1.606,1.606,1.657760092,,,,,,,,
D8CF2232, ERROR_P1_Ls,1005.158, 21/1/2016 8:33:13 PM, False, Not Annotated, False,,,1003.549,-1.609,1.609,1.663959252,,,,,,,,
D8CF2232, ERROR_P1_Ls,1004.839, 21/1/2016 8:33:14 PM, False, Not Annotated, False,,,1003.268,-1.571,1.571,1.586291396,,,,,,,,
D8CF2232, ERROR_P1_Ls,1004.319, 21/1/2016 8:33:15 PM, False, Not Annotated, False,,,1002.347,-1.972,1.972,2.499449807,,,,,,,,
D8CF2232, ERROR_P1_Ls,1003.598, 21/1/2016 8:33:16 PM, False, Not Annotated, False,,,1001.826,-1.772,1.772,2.018171336,,,,,,,,
D8CF2232, ERROR_P1_Ls,1003.357, 21/1/2016 8:33:17 PM, False, Not Annotated, False,,,1001.746,-1.611,1.611,1.668098452,,,,,,,,
D8CF2232, ERROR_P1_Ls,1002.957, 21/1/2016 8:33:18 PM, False, Not Annotated, False,,,1001.306,-1.651,1.651,1.751962254,,,,,,,,
D8CF2232, ERROR_P1_Ls,1002.436, 21/1/2016 8:33:19 PM, False, Not Annotated, False,,,1000.705,-1.731,1.731,1.925860095,,,,,,,,
D8CF2232, ERROR_P1_Ls,1002.152, 21/1/2016 8:33:20 PM, False, Not Annotated, False,,,1000.425,-1.727,1.727,1.916969812,,,,,,,,
D8CF2232, ERROR_P1_Ls,1001.234, 21/1/2016 8:33:21 PM, False, Not Annotated, False,,,1000.024,-1.21,1.21,0.941025385,,,,,,,,
D8CF2232, ERROR_P1_Ls,1000.713, 21/1/2016 8:33:22 PM, False, Not Annotated, False,,,999.3431,-1.3699,1.3699,1.206169465,,,,,,,,
D8CF2232, ERROR_P1_Ls,1000.633, 21/1/2016 8:33:23 PM, False, Not Annotated, False,,,999.1028,-1.5302,1.5302,1.504967058,,,,,,,,
D8CF2232, ERROR_P1_Ls,1000.192, 21/1/2016 8:33:24 PM, False, Not Annotated, False,,,998.9426,-1.2494,1.2494,1.003306444,,,,,,,,
D8CF2232, ERROR_P1_Ls,999.5917, 21/1/2016 8:33:25 PM, False, Not Annotated, False,,,998.4219,-1.1698,1.1698,0.87953643,,,,,,,,
D8CF2232, ERROR_P1_Ls,999.313, 21/1/2016 8:33:26 PM, False, Not Annotated, False,,,997.5407,-1.7723,1.7723,2.018854748,,,,,,,,
D8CF2232, ERROR_P1_Ls,998.9095, 21/1/2016 8:33:27 PM, False, Not Annotated, False,,,997.0601,-1.8494,1.8494,2.198327057,,,,,,,,
D8CF2232, ERROR_P1_Ls,998.2287, 21/1/2016 8:33:28 PM, False, Not Annotated, False,,,996.4993,-1.7294,1.7294,1.922301513,,,,,,,,
D8CF2232, ERROR_P1_Ls,997.9878, 21/1/2016 8:33:29 PM, False, Not Annotated, False,,,996.4192,-1.5686,1.5686,1.581448377,,,,,,,,
D8CF2232, ERROR_P1_Ls,997.8243, 21/1/2016 8:33:30 PM, False, Not Annotated, False,,,996.0587,-1.7656,1.7656,2.00361945,,,,,,,,
D8CF2232, ERROR_P1_Ls,997.2979, 21/1/2016 8:33:31 PM, False, Not Annotated, False,,,996.0988,-1.1991,1.1991,0.924147737,,,,,,,,
D8CF2232, ERROR_P1_Ls,996.41, 21/1/2016 8:33:32 PM, False, Not Annotated, False,,,996.259,-0.151,0.151,0.014654955,,,,,,,,
D8CF2232, ERROR_P1_Ls,995.8815, 21/1/2016 8:33:33 PM, False, Not Annotated, False,,,995.8985,0.017,0.017,0.00018575,,,,,,,,
D8CF2232, ERROR_P1_Ls,995.5526, 21/1/2016 8:33:34 PM, False, Not Annotated, False,,,995.7383,0.1857,0.1857,0.02216432,,,,,,,,
D8CF2232, ERROR_P1_Ls,995.3237, 21/1/2016 8:33:35 PM, False, Not Annotated, False,,,994.8972,-0.4265,0.4265,0.116914579,,,,,,,,
D8CF2232, ERROR_P1_Ls,995.0598, 21/1/2016 8:33:36 PM, False, Not Annotated, False,,,994.016,-1.0438,1.0438,0.700269455,,,,,,,,
